### The result of the verage over time 
### d tau = 0.238644
### number of kessence update = 1
### initial time = 11.9322
### 1- tau	2- average(H pi_k)	3- average (zeta)	 4- average (phi)   
  27.9594	3.62321e-08	9.68383e-08	9.13437e-09
  28.5186	3.84311e-08	1.01963e-07	9.42444e-09
  29.0889	4.07193e-08	1.07271e-07	9.72918e-09
  29.6707	4.30996e-08	1.12768e-07	1.00491e-08
  30.2641	4.55747e-08	1.18463e-07	1.03848e-08
  30.8694	4.81478e-08	1.24362e-07	1.07368e-08
  31.4868	5.0822e-08	1.30475e-07	1.11057e-08
  32.1165	5.36008e-08	1.36809e-07	1.1492e-08
  32.7589	5.64876e-08	1.43374e-07	1.18965e-08
   33.414	5.94862e-08	1.50179e-07	1.23197e-08
  34.0823	6.26006e-08	1.57234e-07	1.27625e-08
   34.764	6.58347e-08	1.64548e-07	1.32255e-08
  35.4592	6.91931e-08	1.72134e-07	1.37095e-08
  36.1684	7.26801e-08	1.80001e-07	1.42153e-08
  36.8918	7.63005e-08	1.88162e-07	1.47436e-08
  37.6296	8.00594e-08	1.96628e-07	1.52955e-08
  38.3796	8.39478e-08	2.05385e-07	1.58717e-08
  39.1296	8.79022e-08	2.14303e-07	1.64704e-08
  39.8796	9.19223e-08	2.23382e-07	1.70777e-08
  40.6296	9.60085e-08	2.32623e-07	1.76942e-08
  41.3796	1.00161e-07	2.42025e-07	1.83202e-08
  42.1296	1.0438e-07	2.51588e-07	1.8956e-08
  42.8796	1.08665e-07	2.61313e-07	1.9602e-08
  43.6296	1.13018e-07	2.712e-07	2.02585e-08
  44.3796	1.17437e-07	2.81249e-07	2.09258e-08
  45.1296	1.21924e-07	2.91461e-07	2.16041e-08
  45.8796	1.26478e-07	3.01836e-07	2.22938e-08
  46.6296	1.31099e-07	3.12374e-07	2.29953e-08
  47.3796	1.35789e-07	3.23076e-07	2.37087e-08
  48.1296	1.40547e-07	3.33943e-07	2.44344e-08
  48.8796	1.45373e-07	3.44974e-07	2.51727e-08
  49.6296	1.50268e-07	3.56171e-07	2.5924e-08
  50.3796	1.55231e-07	3.67534e-07	2.66886e-08
  51.1296	1.60263e-07	3.79064e-07	2.74668e-08
  51.8796	1.65365e-07	3.90761e-07	2.8259e-08
  52.6296	1.70536e-07	4.02626e-07	2.90657e-08
  53.3796	1.75778e-07	4.1466e-07	2.98871e-08
  54.1296	1.81089e-07	4.26863e-07	3.07239e-08
  54.8796	1.86471e-07	4.39235e-07	3.15766e-08
  55.6296	1.91923e-07	4.51779e-07	3.24458e-08
  56.3796	1.97446e-07	4.64494e-07	3.33321e-08
  57.1296	2.03041e-07	4.77381e-07	3.42359e-08
  57.8796	2.08707e-07	4.9044e-07	3.5158e-08
  58.6296	2.14446e-07	5.03673e-07	3.60988e-08
  59.3796	2.20257e-07	5.17081e-07	3.70588e-08
  60.1296	2.2614e-07	5.30663e-07	3.80389e-08
  60.8796	2.32097e-07	5.4442e-07	3.90394e-08
  61.6296	2.38126e-07	5.58354e-07	4.00606e-08
  62.3796	2.4423e-07	5.72464e-07	4.1103e-08
  63.1296	2.50408e-07	5.86751e-07	4.21666e-08
  63.8796	2.5666e-07	6.01216e-07	4.32519e-08
  64.6296	2.62987e-07	6.15858e-07	4.43596e-08
  65.3796	2.69389e-07	6.30678e-07	4.54899e-08
  66.1296	2.75866e-07	6.45677e-07	4.66436e-08
  66.8796	2.82419e-07	6.60855e-07	4.78212e-08
  67.6296	2.89048e-07	6.76211e-07	4.90235e-08
  68.3796	2.95753e-07	6.91747e-07	5.02509e-08
  69.1296	3.02535e-07	7.07463e-07	5.15032e-08
  69.8796	3.09394e-07	7.2336e-07	5.27825e-08
  70.6296	3.1633e-07	7.39439e-07	5.40873e-08
  71.3796	3.23344e-07	7.55701e-07	5.54167e-08
  72.1296	3.30435e-07	7.72148e-07	5.67697e-08
  72.8796	3.37605e-07	7.88782e-07	5.81459e-08
  73.6296	3.44854e-07	8.05605e-07	5.95444e-08
  74.3796	3.52181e-07	8.2262e-07	6.09662e-08
  75.1296	3.59588e-07	8.39831e-07	6.24108e-08
  75.8796	3.67074e-07	8.57246e-07	6.38791e-08
  76.6296	3.74641e-07	8.74869e-07	6.53703e-08
  77.3796	3.82289e-07	8.92711e-07	6.68851e-08
  78.1296	3.9002e-07	9.10784e-07	6.84237e-08
  78.8796	3.97834e-07	9.291e-07	6.9987e-08
  79.6296	4.05733e-07	9.47677e-07	7.15755e-08
  80.3796	4.13719e-07	9.66538e-07	7.31906e-08
  81.1296	4.21793e-07	9.85707e-07	7.48328e-08
  81.8796	4.2996e-07	1.00522e-06	7.65034e-08
  82.6296	4.38221e-07	1.02511e-06	7.82022e-08
  83.3796	4.46581e-07	1.04544e-06	7.99291e-08
  84.1296	4.55045e-07	1.06627e-06	8.16853e-08
  84.8796	4.63619e-07	1.08769e-06	8.34707e-08
  85.6296	4.72311e-07	1.10981e-06	8.52869e-08
  86.3796	4.81132e-07	1.13278e-06	8.71319e-08
  87.1296	4.90093e-07	1.15681e-06	8.90028e-08
  87.8796	4.99213e-07	1.18219e-06	9.08989e-08
  88.6296	5.08515e-07	1.20932e-06	9.28174e-08
  89.3796	5.1803e-07	1.23882e-06	9.47559e-08
  90.1296	5.27806e-07	1.27165e-06	9.67146e-08
  90.8796	5.37912e-07	1.30936e-06	9.86937e-08
  91.6296	5.48455e-07	1.35452e-06	1.00692e-07
  92.3796	5.59609e-07	1.41153e-06	1.02707e-07
  93.1296	5.71674e-07	1.48876e-06	1.04737e-07
  93.8796	5.85209e-07	1.60363e-06	1.06779e-07
  94.6296	6.01369e-07	1.79556e-06	1.08831e-07
  95.3796	6.22814e-07	2.16449e-06	1.10894e-07
  96.1296	6.57028e-07	3.03005e-06	1.12968e-07
  96.8796	7.31454e-07	5.71367e-06	1.15053e-07
  97.6296	1.01139e-06	1.93392e-05	1.1715e-07
  98.3796	3.97317e-06	0.000197136	1.19258e-07
  99.1296	0.000317811	0.0209038	1.21377e-07
  99.8796	  4.61398	  309.524	1.23507e-07
   100.63	1.25889e+09	8.50861e+10	1.25644e-07
   101.38	1.21719e+26	8.28765e+27	1.27789e-07
   102.13	1.22903e+60	8.42971e+61	1.2994e-07
   102.88	1.29527e+128	8.94876e+129	1.32095e-07
   103.63	1.61535e+264	1.12409e+266	1.34255e-07
   104.38	      inf	      inf	1.36421e-07
   105.13	      nan	      nan	1.38593e-07
   105.88	      nan	      nan	1.40774e-07
   106.63	      nan	      nan	1.42964e-07
   107.38	      nan	      nan	1.45165e-07
   108.13	      nan	      nan	1.47375e-07
   108.88	      nan	      nan	1.49596e-07
   109.63	      nan	      nan	1.51828e-07
   110.38	      nan	      nan	1.54074e-07
   111.13	      nan	      nan	1.56333e-07
   111.88	      nan	      nan	1.58608e-07
   112.63	      nan	      nan	1.60904e-07
   113.38	      nan	      nan	1.63223e-07
   114.13	      nan	      nan	1.6557e-07
   114.88	      nan	      nan	1.67946e-07
   115.63	      nan	      nan	1.70351e-07
   116.38	      nan	      nan	1.72786e-07
   117.13	      nan	      nan	1.75254e-07
   117.88	      nan	      nan	1.77763e-07
   118.63	      nan	      nan	1.80314e-07
   119.38	      nan	      nan	1.82906e-07
   120.13	      nan	      nan	1.85535e-07
