### The result of the verage over time 
### d tau = 0.238644
### number of kessence update = 10
### initial time = 11.9322
### 1- tau	2- average(H pi_k)	3- average (zeta)	 4- average (phi)   
  30.8694	4.79107e-08	1.26741e-07	1.07368e-08
  31.4868	5.05865e-08	1.32942e-07	1.11057e-08
  32.1165	5.33663e-08	1.39367e-07	1.1492e-08
  32.7589	5.62537e-08	1.46027e-07	1.18965e-08
   33.414	5.92525e-08	1.52931e-07	1.23197e-08
  34.0823	6.23666e-08	1.60088e-07	1.27625e-08
   34.764	 6.56e-08	1.6751e-07	1.32255e-08
  35.4592	6.89572e-08	1.75206e-07	1.37095e-08
  36.1684	7.24426e-08	1.83189e-07	1.42153e-08
  36.8918	7.6061e-08	1.9147e-07	1.47436e-08
  37.6296	7.98174e-08	2.00062e-07	1.52955e-08
  38.3796	8.37035e-08	2.08947e-07	1.58717e-08
  39.1296	8.76575e-08	2.17986e-07	1.64704e-08
  39.8796	9.1679e-08	2.2718e-07	1.70777e-08
  40.6296	9.57679e-08	2.36531e-07	1.76942e-08
  41.3796	9.99241e-08	2.46038e-07	1.83202e-08
  42.1296	1.04147e-07	2.55702e-07	1.8956e-08
  42.8796	1.08438e-07	2.65525e-07	1.9602e-08
  43.6296	1.12796e-07	2.75507e-07	2.02585e-08
  44.3796	1.17221e-07	2.85649e-07	2.09258e-08
  45.1296	1.21714e-07	2.95952e-07	2.16041e-08
  45.8796	1.26274e-07	3.06415e-07	2.22938e-08
  46.6296	1.30902e-07	3.17041e-07	2.29953e-08
  47.3796	1.35598e-07	3.27829e-07	2.37087e-08
  48.1296	1.40362e-07	3.3878e-07	2.44344e-08
  48.8796	1.45195e-07	3.49896e-07	2.51727e-08
  49.6296	1.50095e-07	3.61176e-07	2.5924e-08
  50.3796	1.55065e-07	3.72621e-07	2.66886e-08
  51.1296	1.60103e-07	3.84233e-07	2.74668e-08
  51.8796	1.6521e-07	3.96011e-07	2.8259e-08
  52.6296	1.70387e-07	4.07957e-07	2.90657e-08
  53.3796	1.75634e-07	4.20071e-07	2.98871e-08
  54.1296	1.8095e-07	4.32354e-07	3.07239e-08
  54.8796	1.86337e-07	4.44807e-07	3.15766e-08
  55.6296	1.91794e-07	4.57431e-07	3.24458e-08
  56.3796	1.97322e-07	4.70225e-07	3.33321e-08
  57.1296	2.02921e-07	4.83192e-07	3.42359e-08
  57.8796	2.08592e-07	4.96332e-07	3.5158e-08
  58.6296	2.14334e-07	5.09644e-07	3.60988e-08
  59.3796	2.20149e-07	5.23131e-07	3.70588e-08
  60.1296	2.26036e-07	5.36793e-07	3.80389e-08
  60.8796	2.31996e-07	5.5063e-07	3.90394e-08
  61.6296	2.38029e-07	5.64644e-07	4.00606e-08
  62.3796	2.44136e-07	5.78833e-07	4.1103e-08
  63.1296	2.50317e-07	5.932e-07	4.21666e-08
  63.8796	2.56572e-07	6.07744e-07	4.32519e-08
  64.6296	2.62902e-07	6.22465e-07	4.43596e-08
  65.3796	2.69306e-07	6.37365e-07	4.54899e-08
  66.1296	2.75786e-07	6.52442e-07	4.66436e-08
  66.8796	2.82341e-07	6.67698e-07	4.78212e-08
  67.6296	2.88972e-07	6.83134e-07	4.90235e-08
  68.3796	2.9568e-07	6.98748e-07	5.02509e-08
  69.1296	3.02464e-07	7.14543e-07	5.15032e-08
  69.8796	3.09324e-07	7.30519e-07	5.27825e-08
  70.6296	3.16262e-07	7.46677e-07	5.40873e-08
  71.3796	3.23277e-07	7.63018e-07	5.54167e-08
  72.1296	3.3037e-07	7.79545e-07	5.67697e-08
  72.8796	3.37542e-07	7.96259e-07	5.81459e-08
  73.6296	3.44791e-07	8.13163e-07	5.95444e-08
  74.3796	3.52119e-07	8.3026e-07	6.09662e-08
  75.1296	3.59527e-07	8.47557e-07	6.24108e-08
  75.8796	3.67014e-07	8.65058e-07	6.38791e-08
  76.6296	3.74581e-07	8.82771e-07	6.53703e-08
  77.3796	3.8223e-07	9.00708e-07	6.68851e-08
  78.1296	3.89961e-07	9.18879e-07	6.84237e-08
  78.8796	3.97775e-07	9.373e-07	6.9987e-08
  79.6296	4.05674e-07	9.55992e-07	7.15755e-08
  80.3796	4.13659e-07	9.74975e-07	7.31906e-08
  81.1296	4.21733e-07	9.94281e-07	7.48328e-08
  81.8796	4.29899e-07	1.01394e-06	7.65034e-08
  82.6296	4.38159e-07	1.03401e-06	7.82022e-08
  83.3796	4.46518e-07	1.05453e-06	7.99291e-08
  84.1296	4.5498e-07	1.07559e-06	8.16853e-08
  84.8796	4.63552e-07	1.09728e-06	8.34707e-08
  85.6296	4.72242e-07	1.11972e-06	8.52869e-08
  86.3796	4.8106e-07	1.1431e-06	8.71319e-08
  87.1296	4.90019e-07	1.16764e-06	8.90028e-08
  87.8796	4.99135e-07	1.19368e-06	9.08989e-08
  88.6296	5.08432e-07	1.2217e-06	9.28174e-08
  89.3796	5.17943e-07	1.25245e-06	9.47559e-08
  90.1296	5.27712e-07	1.2871e-06	9.67146e-08
  90.8796	5.37811e-07	1.32756e-06	9.86937e-08
  91.6296	5.48347e-07	1.37704e-06	1.00692e-07
  92.3796	5.59494e-07	1.44131e-06	1.02707e-07
  93.1296	5.71554e-07	1.53182e-06	1.04737e-07
  93.8796	5.85097e-07	1.67324e-06	1.06779e-07
  94.6296	6.01304e-07	1.9241e-06	1.08831e-07
  95.3796	6.22966e-07	2.45031e-06	1.10894e-07
  96.1296	6.58216e-07	3.85162e-06	1.12968e-07
  96.8796	7.39867e-07	9.36014e-06	1.15053e-07
  97.6296	1.14016e-06	6.15943e-05	1.1715e-07
  98.3796	0.00141189	 0.878022	1.19258e-07
  99.1296	      nan	      nan	1.21377e-07
  99.8796	      nan	      nan	1.23507e-07
   100.63	      nan	      nan	1.25644e-07
   101.38	      nan	      nan	1.27789e-07
   102.13	      nan	      nan	1.2994e-07
   102.88	      nan	      nan	1.32095e-07
   103.63	      nan	      nan	1.34255e-07
   104.38	      nan	      nan	1.36421e-07
   105.13	      nan	      nan	1.38593e-07
   105.88	      nan	      nan	1.40774e-07
   106.63	      nan	      nan	1.42964e-07
   107.38	      nan	      nan	1.45165e-07
   108.13	      nan	      nan	1.47375e-07
   108.88	      nan	      nan	1.49596e-07
   109.63	      nan	      nan	1.51828e-07
   110.38	      nan	      nan	1.54074e-07
   111.13	      nan	      nan	1.56333e-07
   111.88	      nan	      nan	1.58608e-07
   112.63	      nan	      nan	1.60904e-07
   113.38	      nan	      nan	1.63223e-07
   114.13	      nan	      nan	1.6557e-07
   114.88	      nan	      nan	1.67946e-07
   115.63	      nan	      nan	1.70351e-07
   116.38	      nan	      nan	1.72786e-07
   117.13	      nan	      nan	1.75254e-07
   117.88	      nan	      nan	1.77763e-07
   118.63	      nan	      nan	1.80314e-07
   119.38	      nan	      nan	1.82906e-07
   120.13	      nan	      nan	1.85535e-07
