# background statistics
# cycle   tau/boxsize    a             conformal H/H0  phi(k=0)       T00(k=0)
      0   1.193218e+01   9.900990e-03   1.004988e+01   0.000000e+00   9.999998e-01
      1   1.211968e+01   1.021460e-02   9.894397e+00   5.348778e-10   9.999998e-01
      2   1.230718e+01   1.053310e-02   9.743656e+00   1.013163e-09   9.999998e-01
      3   1.249468e+01   1.085649e-02   9.597439e+00   1.438642e-09   9.999998e-01
      4   1.268218e+01   1.118476e-02   9.455545e+00   1.817607e-09   9.999998e-01
      5   1.286968e+01   1.151793e-02   9.317786e+00   2.155578e-09   9.999998e-01
      6   1.305718e+01   1.185599e-02   9.183984e+00   2.457397e-09   9.999998e-01
      7   1.324468e+01   1.219894e-02   9.053970e+00   2.727318e-09   9.999998e-01
      8   1.343218e+01   1.254677e-02   8.927585e+00   2.969088e-09   9.999998e-01
      9   1.361968e+01   1.289950e-02   8.804681e+00   3.186004e-09   9.999997e-01
     10   1.380718e+01   1.325711e-02   8.685114e+00   3.380976e-09   9.999997e-01
     11   1.399468e+01   1.361962e-02   8.568751e+00   3.556573e-09   9.999997e-01
     12   1.418218e+01   1.398701e-02   8.455466e+00   3.715067e-09   9.999997e-01
     13   1.436968e+01   1.435930e-02   8.345136e+00   3.858467e-09   9.999997e-01
     14   1.455718e+01   1.473647e-02   8.237649e+00   3.988555e-09   9.999997e-01
     15   1.474468e+01   1.511853e-02   8.132895e+00   4.106908e-09   9.999997e-01
     16   1.493218e+01   1.550549e-02   8.030772e+00   4.214929e-09   9.999997e-01
     17   1.511968e+01   1.589733e-02   7.931182e+00   4.313860e-09   9.999997e-01
     18   1.530718e+01   1.629406e-02   7.834032e+00   4.404810e-09   9.999997e-01
     19   1.549468e+01   1.669568e-02   7.739233e+00   4.488761e-09   9.999997e-01
     20   1.568218e+01   1.710219e-02   7.646701e+00   4.566589e-09   9.999997e-01
     21   1.586968e+01   1.751359e-02   7.556355e+00   4.639076e-09   9.999997e-01
     22   1.605718e+01   1.792988e-02   7.468120e+00   4.706916e-09   9.999997e-01
     23   1.624468e+01   1.835106e-02   7.381921e+00   4.770729e-09   9.999997e-01
     24   1.643218e+01   1.877713e-02   7.297689e+00   4.831070e-09   9.999997e-01
     25   1.661968e+01   1.920809e-02   7.215358e+00   4.888432e-09   9.999997e-01
     26   1.680718e+01   1.964394e-02   7.134864e+00   4.943255e-09   9.999997e-01
     27   1.699468e+01   2.008468e-02   7.056146e+00   4.995935e-09   9.999997e-01
     28   1.718218e+01   2.053031e-02   6.979146e+00   5.046822e-09   9.999997e-01
     29   1.736968e+01   2.098082e-02   6.903808e+00   5.096233e-09   9.999997e-01
     30   1.755718e+01   2.143623e-02   6.830080e+00   5.144447e-09   9.999997e-01
     31   1.774468e+01   2.189653e-02   6.757910e+00   5.191715e-09   9.999997e-01
     32   1.793218e+01   2.236171e-02   6.687249e+00   5.238264e-09   9.999997e-01
     33   1.811968e+01   2.283179e-02   6.618050e+00   5.284292e-09   9.999996e-01
     34   1.830718e+01   2.330675e-02   6.550269e+00   5.329980e-09   9.999996e-01
     35   1.849468e+01   2.378661e-02   6.483862e+00   5.375487e-09   9.999996e-01
     36   1.868218e+01   2.427135e-02   6.418788e+00   5.420957e-09   9.999996e-01
     37   1.886968e+01   2.476099e-02   6.355007e+00   5.466518e-09   9.999996e-01
     38   1.905718e+01   2.525551e-02   6.292481e+00   5.512282e-09   9.999996e-01
     39   1.924468e+01   2.575492e-02   6.231174e+00   5.558353e-09   9.999996e-01
     40   1.943218e+01   2.625923e-02   6.171050e+00   5.604819e-09   9.999996e-01
     41   1.961968e+01   2.676842e-02   6.112075e+00   5.651763e-09   9.999996e-01
     42   1.980718e+01   2.728250e-02   6.054216e+00   5.699254e-09   9.999996e-01
     43   1.999468e+01   2.780147e-02   5.997443e+00   5.747358e-09   9.999996e-01
     44   2.018218e+01   2.832533e-02   5.941724e+00   5.796129e-09   9.999996e-01
     45   2.036968e+01   2.885408e-02   5.887032e+00   5.845619e-09   9.999996e-01
     46   2.055718e+01   2.938772e-02   5.833337e+00   5.895871e-09   9.999996e-01
     47   2.074468e+01   2.992625e-02   5.780612e+00   5.946923e-09   9.999995e-01
     48   2.093218e+01   3.046967e-02   5.728832e+00   5.998811e-09   9.999995e-01
     49   2.111968e+01   3.101798e-02   5.677972e+00   6.051563e-09   9.999995e-01
     50   2.130718e+01   3.157118e-02   5.628007e+00   6.105206e-09   9.999995e-01
     51   2.149468e+01   3.212927e-02   5.578913e+00   6.159763e-09   9.999995e-01
     52   2.168218e+01   3.269224e-02   5.530669e+00   6.215253e-09   9.999995e-01
     53   2.186968e+01   3.326011e-02   5.483251e+00   6.271693e-09   9.999995e-01
     54   2.205718e+01   3.383287e-02   5.436640e+00   6.329097e-09   9.999995e-01
     55   2.224468e+01   3.441051e-02   5.390815e+00   6.387477e-09   9.999995e-01
     56   2.243218e+01   3.499305e-02   5.345756e+00   6.446844e-09   9.999995e-01
     57   2.261968e+01   3.558048e-02   5.301443e+00   6.507206e-09   9.999995e-01
     58   2.280718e+01   3.617279e-02   5.257860e+00   6.568570e-09   9.999995e-01
     59   2.299468e+01   3.677000e-02   5.214987e+00   6.630942e-09   9.999995e-01
     60   2.318218e+01   3.737209e-02   5.172807e+00   6.694323e-09   9.999994e-01
     61   2.336968e+01   3.797907e-02   5.131305e+00   6.758719e-09   9.999994e-01
     62   2.355718e+01   3.859095e-02   5.090463e+00   6.824131e-09   9.999994e-01
     63   2.374468e+01   3.920771e-02   5.050266e+00   6.890559e-09   9.999994e-01
     64   2.393218e+01   3.982936e-02   5.010699e+00   6.958005e-09   9.999994e-01
     65   2.411968e+01   4.045590e-02   4.971747e+00   7.026468e-09   9.999994e-01
     66   2.430718e+01   4.108733e-02   4.933396e+00   7.095948e-09   9.999994e-01
     67   2.449468e+01   4.172366e-02   4.895633e+00   7.166442e-09   9.999994e-01
     68   2.468218e+01   4.236487e-02   4.858443e+00   7.237949e-09   9.999994e-01
     69   2.486968e+01   4.301097e-02   4.821813e+00   7.310466e-09   9.999994e-01
     70   2.505718e+01   4.366196e-02   4.785732e+00   7.383989e-09   9.999994e-01
     71   2.524468e+01   4.431784e-02   4.750187e+00   7.458517e-09   9.999993e-01
