### The result of the verage over time 
### d tau = 0.238644
### number of kessence update = 10
### initial time = 11.9322
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
  31.5659	-3.01522e-06	3.92735e-08	 (32 , 32 , 32) 
  31.9409	-3.05402e-06	4.05782e-08	 (32 , 32 , 32) 
  32.3159	-3.09227e-06	4.19153e-08	 (32 , 32 , 32) 
  32.6909	-3.13007e-06	4.32854e-08	 (32 , 32 , 32) 
  33.0659	-3.16744e-06	4.46893e-08	 (32 , 32 , 32) 
  33.4409	-3.20433e-06	4.61277e-08	 (32 , 32 , 32) 
  33.8159	-3.24032e-06	4.76014e-08	 (32 , 32 , 32) 
  34.1909	-3.27554e-06	4.91109e-08	 (32 , 32 , 32) 
  34.5659	-3.31004e-06	5.06562e-08	 (32 , 32 , 32) 
  34.9409	-3.34384e-06	5.22376e-08	 (32 , 32 , 32) 
  35.3159	-3.37695e-06	5.38552e-08	 (32 , 32 , 32) 
  35.6909	-3.40938e-06	5.55094e-08	 (32 , 32 , 32) 
  36.0659	-3.44108e-06	5.72008e-08	 (32 , 32 , 32) 
  36.4409	-3.47199e-06	5.89296e-08	 (32 , 32 , 32) 
  36.8159	-3.50214e-06	6.06962e-08	 (32 , 32 , 32) 
  37.1909	-3.53151e-06	6.25008e-08	 (32 , 32 , 32) 
  37.5659	-3.56012e-06	6.43433e-08	 (32 , 32 , 32) 
  37.9409	-3.58804e-06	6.6224e-08	 (32 , 32 , 32) 
  38.3159	-3.61532e-06	6.81428e-08	 (32 , 32 , 32) 
  38.6909	-3.64191e-06	7.00997e-08	 (32 , 32 , 32) 
  39.0659	-3.66781e-06	7.20947e-08	 (32 , 32 , 32) 
  39.4409	-3.693e-06	7.41279e-08	 (32 , 32 , 32) 
  39.8159	-3.7175e-06	7.61992e-08	 (32 , 32 , 32) 
  40.1909	-3.7413e-06	7.83088e-08	 (32 , 32 , 32) 
  40.5659	-3.76441e-06	8.04568e-08	 (32 , 32 , 32) 
  40.9409	-3.7868e-06	8.26432e-08	 (32 , 32 , 32) 
  41.3159	-3.80847e-06	8.4868e-08	 (32 , 32 , 32) 
  41.6909	-3.82943e-06	8.71315e-08	 (32 , 32 , 32) 
  42.0659	-3.84967e-06	8.94335e-08	 (32 , 32 , 32) 
  42.4409	-3.86916e-06	9.17743e-08	 (32 , 32 , 32) 
  42.8159	-3.8879e-06	9.41536e-08	 (32 , 32 , 32) 
  43.1909	-3.90588e-06	9.65717e-08	 (32 , 32 , 32) 
  43.5659	-3.92309e-06	9.90285e-08	 (32 , 32 , 32) 
  43.9409	-3.9395e-06	1.01524e-07	 (32 , 32 , 32) 
  44.3159	-3.95508e-06	1.04058e-07	 (32 , 32 , 32) 
  44.6909	-3.96982e-06	1.0663e-07	 (32 , 32 , 32) 
  45.0659	-3.98375e-06	1.0924e-07	 (32 , 32 , 32) 
  45.4409	-3.99688e-06	1.11888e-07	 (32 , 32 , 32) 
  45.8159	-4.0092e-06	1.14574e-07	 (32 , 32 , 32) 
  46.1909	-4.02068e-06	1.17296e-07	 (32 , 32 , 32) 
  46.5659	-4.03131e-06	1.20056e-07	 (32 , 32 , 32) 
  46.9409	-4.04106e-06	1.22851e-07	 (32 , 32 , 32) 
  47.3159	-4.04989e-06	1.25683e-07	 (32 , 32 , 32) 
  47.6909	-4.05781e-06	1.28551e-07	 (32 , 32 , 32) 
  48.0659	-4.06486e-06	1.31454e-07	 (32 , 32 , 32) 
  48.4409	-4.07086e-06	1.34395e-07	 (32 , 32 , 32) 
  48.8159	-4.07522e-06	1.37372e-07	 (32 , 32 , 32) 
  49.1909	-4.07823e-06	1.40387e-07	 (32 , 32 , 32) 
  49.5659	-4.07973e-06	1.43442e-07	 (32 , 32 , 32) 
  49.9409	-4.07952e-06	1.46536e-07	 (32 , 32 , 32) 
  50.3159	-4.07757e-06	1.49671e-07	 (32 , 32 , 32) 
  50.6909	-4.07385e-06	1.52846e-07	 (32 , 32 , 32) 
  51.0659	-4.06827e-06	1.56062e-07	 (32 , 32 , 32) 
  51.4409	-4.06087e-06	1.59318e-07	 (32 , 32 , 32) 
  51.8159	-4.05159e-06	1.62615e-07	 (32 , 32 , 32) 
  52.1909	-4.04048e-06	1.65952e-07	 (32 , 32 , 32) 
  52.5659	-4.02755e-06	1.69329e-07	 (32 , 32 , 32) 
  52.9409	-4.01281e-06	1.72746e-07	 (32 , 32 , 32) 
  53.3159	-3.9963e-06	1.76203e-07	 (32 , 32 , 32) 
  53.6909	-3.97816e-06	1.79698e-07	 (32 , 32 , 32) 
  54.0659	-3.95847e-06	1.83231e-07	 (32 , 32 , 32) 
  54.4409	-3.93723e-06	1.86799e-07	 (32 , 32 , 32) 
  54.8159	-3.91442e-06	1.90401e-07	 (32 , 32 , 32) 
  55.1909	-3.89007e-06	1.94036e-07	 (32 , 32 , 32) 
  55.5659	-3.86421e-06	1.97702e-07	 (32 , 32 , 32) 
  55.9409	-3.83685e-06	2.01398e-07	 (32 , 32 , 32) 
  56.3159	-3.80801e-06	2.05122e-07	 (32 , 32 , 32) 
  56.6909	-3.7777e-06	2.08872e-07	 (32 , 32 , 32) 
  57.0659	-3.74593e-06	2.12648e-07	 (32 , 32 , 32) 
  57.4409	-3.7127e-06	2.16446e-07	 (32 , 32 , 32) 
  57.8159	-3.67809e-06	2.20264e-07	 (32 , 32 , 32) 
  58.1909	-3.64207e-06	2.241e-07	 (32 , 32 , 32) 
  58.5659	-3.60472e-06	2.27952e-07	 (32 , 32 , 32) 
  58.9409	-3.56605e-06	2.31817e-07	 (32 , 32 , 32) 
  59.3159	-3.52603e-06	2.35693e-07	 (32 , 32 , 32) 
  59.6909	-3.48463e-06	2.39579e-07	 (32 , 32 , 32) 
  60.0659	-3.44186e-06	2.4347e-07	 (32 , 32 , 32) 
  60.4409	-3.39773e-06	2.47367e-07	 (32 , 32 , 32) 
  60.8159	-3.35231e-06	2.51266e-07	 (32 , 32 , 32) 
  61.1909	-3.30561e-06	2.55164e-07	 (32 , 32 , 32) 
  61.5659	-3.2576e-06	2.59059e-07	 (32 , 32 , 32) 
  61.9409	-3.20821e-06	2.62949e-07	 (32 , 32 , 32) 
  62.3159	-3.15733e-06	2.6683e-07	 (32 , 32 , 32) 
  62.6909	-3.10484e-06	2.70699e-07	 (32 , 32 , 32) 
  63.0659	-3.05084e-06	2.74554e-07	 (32 , 32 , 32) 
  63.4409	-2.99503e-06	2.7839e-07	 (32 , 32 , 32) 
  63.8159	-2.9375e-06	2.82204e-07	 (32 , 32 , 32) 
  64.1909	-2.87838e-06	2.85991e-07	 (32 , 32 , 32) 
  64.5659	-2.81764e-06	2.89747e-07	 (32 , 32 , 32) 
  64.9409	-2.75528e-06	2.93468e-07	 (32 , 32 , 32) 
  65.3159	-2.69132e-06	2.97149e-07	 (32 , 32 , 32) 
  65.6909	-2.62573e-06	3.00788e-07	 (32 , 32 , 32) 
  66.0659	-2.55855e-06	3.04379e-07	 (32 , 32 , 32) 
  66.4409	-2.48981e-06	3.07919e-07	 (32 , 32 , 32) 
  66.8159	-2.41953e-06	3.11405e-07	 (32 , 32 , 32) 
  67.1909	-2.34778e-06	3.14832e-07	 (32 , 32 , 32) 
  67.5659	-2.27461e-06	3.18198e-07	 (32 , 32 , 32) 
  67.9409	-2.20009e-06	3.21499e-07	 (32 , 32 , 32) 
  68.3159	-2.12424e-06	3.24732e-07	 (32 , 32 , 32) 
  68.6909	-2.0471e-06	3.27893e-07	 (32 , 32 , 32) 
  69.0659	-1.9687e-06	3.30979e-07	 (32 , 32 , 32) 
  69.4409	-1.8891e-06	3.33989e-07	 (32 , 32 , 32) 
  69.8159	-1.80838e-06	3.36918e-07	 (32 , 32 , 32) 
  70.1909	-1.72668e-06	3.39765e-07	 (32 , 32 , 32) 
  70.5659	-1.64406e-06	3.42528e-07	 (32 , 32 , 32) 
  70.9409	-1.56054e-06	3.45206e-07	 (32 , 32 , 32) 
  71.3159	-1.47618e-06	3.47798e-07	 (32 , 32 , 32) 
  71.6909	-1.39101e-06	3.50302e-07	 (32 , 32 , 32) 
  72.0659	-1.30507e-06	3.52716e-07	 (32 , 32 , 32) 
  72.4409	-1.21841e-06	3.55041e-07	 (32 , 32 , 32) 
  72.8159	-1.13108e-06	3.57274e-07	 (32 , 32 , 32) 
  73.1909	-1.04311e-06	3.59414e-07	 (32 , 32 , 32) 
  73.5659	-9.5456e-07	3.61459e-07	 (32 , 32 , 32) 
  73.9409	-8.65487e-07	3.6341e-07	 (32 , 32 , 32) 
  74.3159	-7.75951e-07	3.65265e-07	 (32 , 32 , 32) 
  74.6909	-6.8604e-07	3.67021e-07	 (32 , 32 , 32) 
  75.0659	-5.95817e-07	3.6868e-07	 (32 , 32 , 32) 
  75.4409	-5.05362e-07	3.70237e-07	 (32 , 32 , 32) 
  75.8159	-4.14711e-07	3.71693e-07	 (32 , 32 , 32) 
  76.1909	-3.23903e-07	3.73045e-07	 (32 , 32 , 32) 
  76.5659	-2.32986e-07	3.74293e-07	 (32 , 32 , 32) 
  76.9409	-1.41977e-07	3.75435e-07	 (32 , 32 , 32) 
  77.3159	-5.09138e-08	3.76471e-07	 (32 , 32 , 32) 
  77.6909	4.0165e-08	3.77399e-07	 (32 , 32 , 32) 
  78.0659	1.31194e-07	3.78219e-07	 (32 , 32 , 32) 
  78.4409	2.22146e-07	3.78929e-07	 (32 , 32 , 32) 
  78.8159	3.1298e-07	3.79528e-07	 (32 , 32 , 32) 
  79.1909	4.0365e-07	3.80016e-07	 (32 , 32 , 32) 
  79.5659	4.94114e-07	3.80391e-07	 (32 , 32 , 32) 
  79.9409	      nan	      nan	 (32 , 32 , 32) 
  80.3159	      nan	      nan	 (32 , 32 , 32) 
  80.6909	      nan	      nan	 (32 , 32 , 32) 
  81.0659	      nan	      nan	 (32 , 32 , 32) 
  81.4409	      nan	      nan	 (32 , 32 , 32) 
  81.8159	      nan	      nan	 (32 , 32 , 32) 
  82.1909	      nan	      nan	 (32 , 32 , 32) 
  82.5659	      nan	      nan	 (32 , 32 , 32) 
  82.9409	      nan	      nan	 (32 , 32 , 32) 
  83.3159	      nan	      nan	 (32 , 32 , 32) 
  83.6909	      nan	      nan	 (32 , 32 , 32) 
  84.0659	      nan	      nan	 (32 , 32 , 32) 
  84.4409	      nan	      nan	 (32 , 32 , 32) 
  84.8159	      nan	      nan	 (32 , 32 , 32) 
  85.1909	      nan	      nan	 (32 , 32 , 32) 
  85.5659	      nan	      nan	 (32 , 32 , 32) 
  85.9409	      nan	      nan	 (32 , 32 , 32) 
  86.3159	      nan	      nan	 (32 , 32 , 32) 
  86.6909	      nan	      nan	 (32 , 32 , 32) 
  87.0659	      nan	      nan	 (32 , 32 , 32) 
  87.4409	      nan	      nan	 (32 , 32 , 32) 
  87.8159	      nan	      nan	 (32 , 32 , 32) 
  88.1909	      nan	      nan	 (32 , 32 , 32) 
  88.5659	      nan	      nan	 (32 , 32 , 32) 
  88.9409	      nan	      nan	 (32 , 32 , 32) 
  89.3159	      nan	      nan	 (32 , 32 , 32) 
  89.6909	      nan	      nan	 (32 , 32 , 32) 
  90.0659	      nan	      nan	 (32 , 32 , 32) 
  90.4409	      nan	      nan	 (32 , 32 , 32) 
  90.8159	      nan	      nan	 (32 , 32 , 32) 
  91.1909	      nan	      nan	 (32 , 32 , 32) 
  91.5659	      nan	      nan	 (32 , 32 , 32) 
  91.9409	      nan	      nan	 (32 , 32 , 32) 
  92.3159	      nan	      nan	 (32 , 32 , 32) 
  92.6909	      nan	      nan	 (32 , 32 , 32) 
  93.0659	      nan	      nan	 (32 , 32 , 32) 
  93.4409	      nan	      nan	 (32 , 32 , 32) 
  93.8159	      nan	      nan	 (32 , 32 , 32) 
  94.1909	      nan	      nan	 (32 , 32 , 32) 
  94.5659	      nan	      nan	 (32 , 32 , 32) 
  94.9409	      nan	      nan	 (32 , 32 , 32) 
  95.3159	      nan	      nan	 (32 , 32 , 32) 
  95.6909	      nan	      nan	 (32 , 32 , 32) 
  96.0659	      nan	      nan	 (32 , 32 , 32) 
  96.4409	      nan	      nan	 (32 , 32 , 32) 
  96.8159	      nan	      nan	 (32 , 32 , 32) 
  97.1909	      nan	      nan	 (32 , 32 , 32) 
  97.5659	      nan	      nan	 (32 , 32 , 32) 
  97.9409	      nan	      nan	 (32 , 32 , 32) 
  98.3159	      nan	      nan	 (32 , 32 , 32) 
  98.6909	      nan	      nan	 (32 , 32 , 32) 
  99.0659	      nan	      nan	 (32 , 32 , 32) 
  99.4409	      nan	      nan	 (32 , 32 , 32) 
  99.8159	      nan	      nan	 (32 , 32 , 32) 
  100.191	      nan	      nan	 (32 , 32 , 32) 
  100.566	      nan	      nan	 (32 , 32 , 32) 
  100.941	      nan	      nan	 (32 , 32 , 32) 
  101.316	      nan	      nan	 (32 , 32 , 32) 
  101.691	      nan	      nan	 (32 , 32 , 32) 
  102.066	      nan	      nan	 (32 , 32 , 32) 
  102.441	      nan	      nan	 (32 , 32 , 32) 
  102.816	      nan	      nan	 (32 , 32 , 32) 
  103.191	      nan	      nan	 (32 , 32 , 32) 
  103.566	      nan	      nan	 (32 , 32 , 32) 
  103.941	      nan	      nan	 (32 , 32 , 32) 
  104.316	      nan	      nan	 (32 , 32 , 32) 
  104.691	      nan	      nan	 (32 , 32 , 32) 
  105.066	      nan	      nan	 (32 , 32 , 32) 
  105.441	      nan	      nan	 (32 , 32 , 32) 
  105.816	      nan	      nan	 (32 , 32 , 32) 
  106.191	      nan	      nan	 (32 , 32 , 32) 
  106.566	      nan	      nan	 (32 , 32 , 32) 
  106.941	      nan	      nan	 (32 , 32 , 32) 
  107.316	      nan	      nan	 (32 , 32 , 32) 
  107.691	      nan	      nan	 (32 , 32 , 32) 
  108.066	      nan	      nan	 (32 , 32 , 32) 
  108.441	      nan	      nan	 (32 , 32 , 32) 
  108.816	      nan	      nan	 (32 , 32 , 32) 
  109.191	      nan	      nan	 (32 , 32 , 32) 
  109.566	      nan	      nan	 (32 , 32 , 32) 
  109.941	      nan	      nan	 (32 , 32 , 32) 
  110.316	      nan	      nan	 (32 , 32 , 32) 
  110.691	      nan	      nan	 (32 , 32 , 32) 
  111.066	      nan	      nan	 (32 , 32 , 32) 
  111.441	      nan	      nan	 (32 , 32 , 32) 
  111.816	      nan	      nan	 (32 , 32 , 32) 
  112.191	      nan	      nan	 (32 , 32 , 32) 
  112.566	      nan	      nan	 (32 , 32 , 32) 
  112.941	      nan	      nan	 (32 , 32 , 32) 
  113.316	      nan	      nan	 (32 , 32 , 32) 
  113.691	      nan	      nan	 (32 , 32 , 32) 
  114.066	      nan	      nan	 (32 , 32 , 32) 
  114.441	      nan	      nan	 (32 , 32 , 32) 
  114.816	      nan	      nan	 (32 , 32 , 32) 
  115.191	      nan	      nan	 (32 , 32 , 32) 
  115.566	      nan	      nan	 (32 , 32 , 32) 
  115.941	      nan	      nan	 (32 , 32 , 32) 
  116.316	      nan	      nan	 (32 , 32 , 32) 
  116.691	      nan	      nan	 (32 , 32 , 32) 
  117.066	      nan	      nan	 (32 , 32 , 32) 
  117.441	      nan	      nan	 (32 , 32 , 32) 
  117.816	      nan	      nan	 (32 , 32 , 32) 
  118.191	      nan	      nan	 (32 , 32 , 32) 
  118.566	      nan	      nan	 (32 , 32 , 32) 
  118.941	      nan	      nan	 (32 , 32 , 32) 
  119.316	      nan	      nan	 (32 , 32 , 32) 
  119.691	      nan	      nan	 (32 , 32 , 32) 
  120.066	      nan	      nan	 (32 , 32 , 32) 
