# background statistics
# cycle   tau/boxsize    a             conformal H/H0  phi(k=0)       T00(k=0)
      0   1.193218e+01   9.900990e-03   1.004988e+01   0.000000e+00   9.999998e-01
      1   1.217083e+01   1.030099e-02   9.852819e+00   6.818965e-10   9.999998e-01
      2   1.241424e+01   1.071715e-02   9.659627e+00   1.283185e-09   9.999998e-01
      3   1.266253e+01   1.115012e-02   9.470222e+00   1.810401e-09   9.999998e-01
      4   1.291578e+01   1.160059e-02   9.284532e+00   2.272419e-09   9.999998e-01
      5   1.317410e+01   1.206925e-02   9.102482e+00   2.677209e-09   9.999998e-01
      6   1.343758e+01   1.255685e-02   8.924002e+00   3.031920e-09   9.999998e-01
      7   1.370633e+01   1.306415e-02   8.749022e+00   3.342968e-09   9.999997e-01
      8   1.398046e+01   1.359194e-02   8.577472e+00   3.616104e-09   9.999997e-01
      9   1.426007e+01   1.414105e-02   8.409286e+00   3.856486e-09   9.999997e-01
     10   1.454527e+01   1.471235e-02   8.244398e+00   4.068734e-09   9.999997e-01
     11   1.483617e+01   1.530673e-02   8.082744e+00   4.256989e-09   9.999997e-01
     12   1.513290e+01   1.592512e-02   7.924258e+00   4.424957e-09   9.999997e-01
     13   1.543555e+01   1.656850e-02   7.768881e+00   4.575962e-09   9.999997e-01
     14   1.574426e+01   1.723786e-02   7.616550e+00   4.712976e-09   9.999997e-01
     15   1.605915e+01   1.793427e-02   7.467206e+00   4.838665e-09   9.999997e-01
     16   1.638033e+01   1.865882e-02   7.320790e+00   4.955416e-09   9.999997e-01
     17   1.670794e+01   1.941263e-02   7.177245e+00   5.065369e-09   9.999997e-01
     18   1.704210e+01   2.019690e-02   7.036515e+00   5.170441e-09   9.999997e-01
     19   1.738294e+01   2.101286e-02   6.898544e+00   5.272358e-09   9.999997e-01
     20   1.773060e+01   2.186178e-02   6.763278e+00   5.372668e-09   9.999997e-01
     21   1.808521e+01   2.274499e-02   6.630665e+00   5.472765e-09   9.999996e-01
     22   1.844692e+01   2.366389e-02   6.500652e+00   5.573905e-09   9.999996e-01
     23   1.881585e+01   2.461991e-02   6.373188e+00   5.677224e-09   9.999996e-01
     24   1.919085e+01   2.561104e-02   6.248652e+00   5.783160e-09   9.999996e-01
     25   1.956585e+01   2.662173e-02   6.128891e+00   5.889808e-09   9.999996e-01
     26   1.994085e+01   2.765198e-02   6.013633e+00   5.997898e-09   9.999996e-01
     27   2.031585e+01   2.870178e-02   5.902630e+00   6.108010e-09   9.999996e-01
     28   2.069085e+01   2.977114e-02   5.795651e+00   6.220606e-09   9.999996e-01
     29   2.106585e+01   3.086006e-02   5.692481e+00   6.336048e-09   9.999995e-01
     30   2.144085e+01   3.196854e-02   5.592920e+00   6.454622e-09   9.999995e-01
     31   2.181585e+01   3.309658e-02   5.496781e+00   6.576549e-09   9.999995e-01
     32   2.219085e+01   3.424417e-02   5.403892e+00   6.701995e-09   9.999995e-01
     33   2.256585e+01   3.541133e-02   5.314090e+00   6.831087e-09   9.999995e-01
     34   2.294085e+01   3.659804e-02   5.227224e+00   6.963916e-09   9.999995e-01
     35   2.331585e+01   3.780431e-02   5.143152e+00   7.100548e-09   9.999994e-01
     36   2.369085e+01   3.903014e-02   5.061741e+00   7.241023e-09   9.999994e-01
     37   2.406585e+01   4.027552e-02   4.982868e+00   7.385367e-09   9.999994e-01
     38   2.444085e+01   4.154047e-02   4.906415e+00   7.533591e-09   9.999994e-01
     39   2.481585e+01   4.282497e-02   4.832273e+00   7.685694e-09   9.999994e-01
     40   2.519085e+01   4.412903e-02   4.760338e+00   7.841667e-09   9.999994e-01
     41   2.556585e+01   4.545265e-02   4.690513e+00   8.001492e-09   9.999993e-01
     42   2.594085e+01   4.679583e-02   4.622707e+00   8.165149e-09   9.999993e-01
     43   2.631585e+01   4.815857e-02   4.556834e+00   8.332610e-09   9.999993e-01
     44   2.669085e+01   4.954086e-02   4.492812e+00   8.503848e-09   9.999993e-01
     45   2.706585e+01   5.094272e-02   4.430563e+00   8.678833e-09   9.999993e-01
     46   2.744085e+01   5.236413e-02   4.370016e+00   8.857535e-09   9.999992e-01
     47   2.781585e+01   5.380510e-02   4.311102e+00   9.039918e-09   9.999992e-01
     48   2.819085e+01   5.526563e-02   4.253755e+00   9.225953e-09   9.999992e-01
     49   2.856585e+01   5.674571e-02   4.197913e+00   9.415607e-09   9.999992e-01
     50   2.894085e+01   5.824536e-02   4.143519e+00   9.608850e-09   9.999992e-01
     51   2.931585e+01   5.976456e-02   4.090516e+00   9.805648e-09   9.999991e-01
     52   2.969085e+01   6.130332e-02   4.038852e+00   1.000597e-08   9.999991e-01
     53   3.006585e+01   6.286164e-02   3.988477e+00   1.020980e-08   9.999991e-01
     54   3.044085e+01   6.443952e-02   3.939343e+00   1.041709e-08   9.999991e-01
     55   3.081585e+01   6.603696e-02   3.891405e+00   1.062784e-08   9.999990e-01
     56   3.119085e+01   6.765395e-02   3.844620e+00   1.084201e-08   9.999990e-01
     57   3.156585e+01   6.929050e-02   3.798946e+00   1.105958e-08   9.999990e-01
     58   3.194085e+01   7.094662e-02   3.754345e+00   1.128054e-08   9.999990e-01
     59   3.231585e+01   7.262229e-02   3.710779e+00   1.150486e-08   9.999989e-01
     60   3.269085e+01   7.431751e-02   3.668212e+00   1.173252e-08   9.999989e-01
     61   3.306585e+01   7.603230e-02   3.626611e+00   1.196352e-08   9.999989e-01
