### The result of the verage over time 
### d tau = 0.238644
### number of kessence update = 10
### initial time = 11.9322
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
  21.6135	2.39887e-05	1.18732e-07	 (32 , 32 , 32) 
  22.0458	2.47274e-05	1.27601e-07	 (32 , 32 , 32) 
  22.4867	2.54735e-05	1.3682e-07	 (32 , 32 , 32) 
  22.9364	2.62278e-05	1.464e-07	 (32 , 32 , 32) 
  23.3951	2.69914e-05	1.56353e-07	 (32 , 32 , 32) 
  23.8631	2.77652e-05	1.66693e-07	 (32 , 32 , 32) 
  24.3403	2.85501e-05	1.77437e-07	 (32 , 32 , 32) 
  24.8271	2.93472e-05	1.88603e-07	 (32 , 32 , 32) 
  25.3237	3.01588e-05	2.00215e-07	 (32 , 32 , 32) 
  25.8301	3.09882e-05	2.12299e-07	 (32 , 32 , 32) 
  26.3467	3.18424e-05	2.24878e-07	 (32 , 32 , 32) 
  26.8737	3.27253e-05	2.37974e-07	 (32 , 32 , 32) 
  27.4111	3.36336e-05	2.51614e-07	 (32 , 32 , 32) 
  27.9594	3.45708e-05	2.65808e-07	 (32 , 32 , 32) 
  28.5186	3.55375e-05	2.80562e-07	 (32 , 32 , 32) 
  29.0889	3.65332e-05	2.95886e-07	 (32 , 32 , 32) 
  29.6707	3.75592e-05	3.1179e-07	 (32 , 32 , 32) 
  30.2641	3.86167e-05	3.28279e-07	 (32 , 32 , 32) 
  30.8694	3.97061e-05	3.45358e-07	 (32 , 32 , 32) 
  31.4868	4.08274e-05	3.63029e-07	 (32 , 32 , 32) 
  32.1165	4.19819e-05	3.81297e-07	 (32 , 32 , 32) 
  32.7589	4.31723e-05	4.00163e-07	 (32 , 32 , 32) 
   33.414	4.43994e-05	4.19621e-07	 (32 , 32 , 32) 
  34.0823	4.56631e-05	4.39669e-07	 (32 , 32 , 32) 
   34.764	4.69636e-05	4.60301e-07	 (32 , 32 , 32) 
  35.4592	4.83007e-05	4.81507e-07	 (32 , 32 , 32) 
  36.1684	4.96755e-05	5.03262e-07	 (32 , 32 , 32) 
  36.8918	5.10905e-05	5.25548e-07	 (32 , 32 , 32) 
  37.6296	5.2547e-05	5.48343e-07	 (32 , 32 , 32) 
  38.3796	5.40411e-05	5.71537e-07	 (32 , 32 , 32) 
  39.1296	5.55475e-05	5.94716e-07	 (32 , 32 , 32) 
  39.8796	5.70643e-05	6.17847e-07	 (32 , 32 , 32) 
  40.6296	5.8591e-05	6.40899e-07	 (32 , 32 , 32) 
  41.3796	6.01271e-05	6.63837e-07	 (32 , 32 , 32) 
  42.1296	6.16729e-05	6.86623e-07	 (32 , 32 , 32) 
  42.8796	6.32286e-05	7.09213e-07	 (32 , 32 , 32) 
  43.6296	6.47934e-05	7.31565e-07	 (32 , 32 , 32) 
  44.3796	6.63686e-05	7.53641e-07	 (32 , 32 , 32) 
  45.1296	6.79529e-05	7.75388e-07	 (32 , 32 , 32) 
  45.8796	6.95447e-05	7.96735e-07	 (32 , 32 , 32) 
  46.6296	7.11437e-05	8.17593e-07	 (32 , 32 , 32) 
  47.3796	7.27512e-05	8.3786e-07	 (32 , 32 , 32) 
  48.1296	7.4366e-05	8.57445e-07	 (32 , 32 , 32) 
  48.8796	7.5989e-05	8.76285e-07	 (32 , 32 , 32) 
  49.6296	7.7626e-05	8.94321e-07	 (32 , 32 , 32) 
  50.3796	7.92757e-05	9.11504e-07	 (32 , 32 , 32) 
  51.1296	8.09365e-05	9.27804e-07	 (32 , 32 , 32) 
  51.8796	8.26072e-05	9.432e-07	 (32 , 32 , 32) 
  52.6296	8.4287e-05	9.57672e-07	 (32 , 32 , 32) 
  53.3796	8.59732e-05	9.7121e-07	 (32 , 32 , 32) 
  54.1296	8.76651e-05	9.83814e-07	 (32 , 32 , 32) 
  54.8796	8.93621e-05	9.95479e-07	 (32 , 32 , 32) 
  55.6296	9.10629e-05	1.0062e-06	 (32 , 32 , 32) 
  56.3796	9.27664e-05	1.01598e-06	 (32 , 32 , 32) 
  57.1296	9.44718e-05	1.0248e-06	 (32 , 32 , 32) 
  57.8796	9.61783e-05	1.03268e-06	 (32 , 32 , 32) 
  58.6296	9.78849e-05	1.0396e-06	 (32 , 32 , 32) 
  59.3796	9.959e-05	1.04557e-06	 (32 , 32 , 32) 
  60.1296	0.000101293	1.0506e-06	 (32 , 32 , 32) 
  60.8796	0.000102992	1.05469e-06	 (32 , 32 , 32) 
  61.6296	0.000104688	1.05786e-06	 (32 , 32 , 32) 
  62.3796	0.000106378	1.06012e-06	 (32 , 32 , 32) 
  63.1296	0.000108064	1.06148e-06	 (32 , 32 , 32) 
  63.8796	0.000109742	1.06196e-06	 (32 , 32 , 32) 
  64.6296	0.000111412	1.06157e-06	 (32 , 32 , 32) 
  65.3796	0.000113073	1.06032e-06	 (32 , 32 , 32) 
  66.1296	0.000114726	1.05822e-06	 (32 , 32 , 32) 
  66.8796	0.00011637	1.05526e-06	 (32 , 32 , 32) 
  67.6296	0.000118005	1.05148e-06	 (32 , 32 , 32) 
  68.3796	0.000119631	1.0469e-06	 (32 , 32 , 32) 
  69.1296	0.000121248	1.04153e-06	 (32 , 32 , 32) 
  69.8796	0.000122858	1.03542e-06	 (32 , 32 , 32) 
  70.6296	0.00012446	1.02858e-06	 (32 , 32 , 32) 
  71.3796	0.000126051	1.02107e-06	 (32 , 32 , 32) 
  72.1296	0.000127633	1.01291e-06	 (32 , 32 , 32) 
  72.8796	0.000129204	1.00417e-06	 (32 , 32 , 32) 
  73.6296	0.000130767	9.94895e-07	 (32 , 32 , 32) 
  74.3796	0.00013232	9.85128e-07	 (32 , 32 , 32) 
  75.1296	0.000133864	9.74925e-07	 (32 , 32 , 32) 
  75.8796	0.000135398	9.64338e-07	 (32 , 32 , 32) 
  76.6296	0.000136921	9.5342e-07	 (32 , 32 , 32) 
  77.3796	0.000138433	9.42222e-07	 (32 , 32 , 32) 
  78.1296	0.000139934	9.30797e-07	 (32 , 32 , 32) 
  78.8796	0.000141424	9.19196e-07	 (32 , 32 , 32) 
  79.6296	0.000142902	9.07469e-07	 (32 , 32 , 32) 
  80.3796	0.000144369	8.95667e-07	 (32 , 32 , 32) 
  81.1296	0.000145824	8.8384e-07	 (32 , 32 , 32) 
  81.8796	0.000147268	8.72034e-07	 (32 , 32 , 32) 
  82.6296	0.0001487	8.60292e-07	 (32 , 32 , 32) 
  83.3796	0.000150119	8.48654e-07	 (32 , 32 , 32) 
  84.1296	0.000151525	8.37163e-07	 (32 , 32 , 32) 
  84.8796	0.000152919	8.25858e-07	 (32 , 32 , 32) 
  85.6296	0.000154302	8.14776e-07	 (32 , 32 , 32) 
  86.3796	0.000155672	8.0395e-07	 (32 , 32 , 32) 
  87.1296	0.00015703	7.93411e-07	 (32 , 32 , 32) 
  87.8796	0.000158376	7.83188e-07	 (32 , 32 , 32) 
  88.6296	0.000159711	7.73305e-07	 (32 , 32 , 32) 
  89.3796	0.000161035	7.63787e-07	 (32 , 32 , 32) 
  90.1296	0.000162348	7.54657e-07	 (32 , 32 , 32) 
  90.8796	0.00016365	7.45937e-07	 (32 , 32 , 32) 
  91.6296	0.000164942	7.37647e-07	 (32 , 32 , 32) 
  92.3796	0.000166223	7.29803e-07	 (32 , 32 , 32) 
  93.1296	0.000167495	7.22423e-07	 (32 , 32 , 32) 
  93.8796	0.000168758	7.15523e-07	 (32 , 32 , 32) 
  94.6296	0.000170012	7.09116e-07	 (32 , 32 , 32) 
  95.3796	0.000171257	7.03217e-07	 (32 , 32 , 32) 
  96.1296	0.000172495	6.97837e-07	 (32 , 32 , 32) 
  96.8796	0.000173724	6.92988e-07	 (32 , 32 , 32) 
  97.6296	0.000174947	6.8868e-07	 (32 , 32 , 32) 
  98.3796	0.000176163	6.84923e-07	 (32 , 32 , 32) 
  99.1296	0.000177372	6.81725e-07	 (32 , 32 , 32) 
  99.8796	0.000178577	6.79092e-07	 (32 , 32 , 32) 
   100.63	0.000179778	6.77031e-07	 (32 , 32 , 32) 
   101.38	0.000180974	6.75548e-07	 (32 , 32 , 32) 
   102.13	0.000182166	6.74647e-07	 (32 , 32 , 32) 
   102.88	      nan	      nan	 (32 , 32 , 32) 
   103.63	      nan	      nan	 (32 , 32 , 32) 
   104.38	      nan	      nan	 (32 , 32 , 32) 
   105.13	      nan	      nan	 (32 , 32 , 32) 
   105.88	      nan	      nan	 (32 , 32 , 32) 
   106.63	      nan	      nan	 (32 , 32 , 32) 
   107.38	      nan	      nan	 (32 , 32 , 32) 
   108.13	      nan	      nan	 (32 , 32 , 32) 
   108.88	      nan	      nan	 (32 , 32 , 32) 
   109.63	      nan	      nan	 (32 , 32 , 32) 
   110.38	      nan	      nan	 (32 , 32 , 32) 
   111.13	      nan	      nan	 (32 , 32 , 32) 
   111.88	      nan	      nan	 (32 , 32 , 32) 
   112.63	      nan	      nan	 (32 , 32 , 32) 
   113.38	      nan	      nan	 (32 , 32 , 32) 
   114.13	      nan	      nan	 (32 , 32 , 32) 
   114.88	      nan	      nan	 (32 , 32 , 32) 
   115.63	      nan	      nan	 (32 , 32 , 32) 
   116.38	      nan	      nan	 (32 , 32 , 32) 
   117.13	      nan	      nan	 (32 , 32 , 32) 
   117.88	      nan	      nan	 (32 , 32 , 32) 
   118.63	      nan	      nan	 (32 , 32 , 32) 
   119.38	      nan	      nan	 (32 , 32 , 32) 
   120.13	      nan	      nan	 (32 , 32 , 32) 
